scenario_id,relative_hour,hop_band,exceedance_rate,node_count,residual_energy_q90,hydraulic_response_index_q90,defect_type,true_node,start_hour,duration_h,flow,abs_flow,is_active
1,3.833333,0-hop,0.0,1,0.00019009359263641006,0.000134558677121256,I,HS1313402,8,12,61.7252,61.7252,True
1,3.833333,1-hop,0.0,4,0.00022801591349601272,0.00031672471275600585,I,HS1313402,8,12,61.7252,61.7252,True
1,3.833333,2-hop,0.14285714285714285,7,1.5619422531131326,2.1667349318079627,I,HS1313402,8,12,61.7252,61.7252,True
1,3.833333,3+-hop,0.13793103448275862,116,1.5377651058226123,4.5077018074835875,I,HS1313402,8,12,61.7252,61.7252,True
1,4.0,0-hop,0.0,1,1.2023406989756735e-06,8.510827306665618e-07,I,HS1313402,8,12,61.7252,61.7252,True
1,4.0,1-hop,0.0,4,2.1081063119166296e-05,2.550716905040495e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,4.0,2-hop,0.14285714285714285,7,1.5646707815456538,2.1705819290434913,I,HS1313402,8,12,61.7252,61.7252,True
1,4.0,3+-hop,0.13793103448275862,116,1.5362672726793343,4.517251801793776,I,HS1313402,8,12,61.7252,61.7252,True
1,4.166667,0-hop,0.0,1,8.435415867802355e-05,5.9710502831631485e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,4.166667,1-hop,0.0,4,0.00019209349148149773,0.00029830151466462114,I,HS1313402,8,12,61.7252,61.7252,True
1,4.166667,2-hop,0.14285714285714285,7,1.5676207701726341,2.1744539344406477,I,HS1313402,8,12,61.7252,61.7252,True
1,4.166667,3+-hop,0.13793103448275862,116,1.5345893676054692,4.520060213896772,I,HS1313402,8,12,61.7252,61.7252,True
1,4.333333,0-hop,0.0,1,1.948232881825816e-05,1.379066151924587e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,4.333333,1-hop,0.0,4,4.434901242790031e-05,6.912921140143089e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,4.333333,2-hop,0.14285714285714285,7,1.568824704127025,2.1763597249644526,I,HS1313402,8,12,61.7252,61.7252,True
1,4.333333,3+-hop,0.13793103448275862,116,1.534113567966442,4.522261430763354,I,HS1313402,8,12,61.7252,61.7252,True
1,4.5,0-hop,0.0,1,9.5097382558845e-05,6.731514627790372e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,4.5,1-hop,0.0,4,0.00020869658708037576,0.0003298434348730349,I,HS1313402,8,12,61.7252,61.7252,True
1,4.5,2-hop,0.14285714285714285,7,1.569465082187046,2.1772552874391597,I,HS1313402,8,12,61.7252,61.7252,True
1,4.5,3+-hop,0.13793103448275862,116,1.5345720253282593,4.522222113411244,I,HS1313402,8,12,61.7252,61.7252,True
1,4.666667,0-hop,0.0,1,2.0215037946399246e-05,1.4309313250900552e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,4.666667,1-hop,0.0,4,4.662819741701057e-05,7.240047017969151e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,4.666667,2-hop,0.14285714285714285,7,1.5680697174364642,2.175323069275591,I,HS1313402,8,12,61.7252,61.7252,True
