node_id,active_max_energy,active_mean_energy,x_km,y_km
HS1311473,0.0008777924180371982,0.00022548011345828356,0.6989120000000112,0.08965700000000652
MH0100334,0.0008763980250320445,0.000260516098809575,1.2745990000000456,0.5874280000000144
HS1313044,0.0008710981618554279,0.00030371385973653603,0.7480910000000149,0.4623449999999721
HS1316707,0.0008709704688633987,0.0003128154968197743,1.894594000000041,1.2149710000000196
HS2003023,0.0008584302536012883,0.0002363663798380687,0.7744800000000978,1.3373360000000103
HS1316532,0.000849944829392658,0.00024915450455086,1.6700090000000782,1.1696840000000084
HS1313167,0.0008413901488376647,0.000269623758806316,1.00651800000004,0.5960779999999795
HS1316677,0.0008387570590535799,0.0003193671665256062,2.047077000000048,1.075545999999973
HS1316721,0.0008272158771984567,0.00024598121516838646,1.8148090000000083,1.2890889999999782
HS1316726,0.0008257704922348953,0.00024408029855516294,1.803249000000069,1.2988790000000154
1,0.0008142548667160628,0.00022341361274294308,1.3872020000000485,1.5861840000000085
HS1313508,0.0008036545963500912,0.00021806792066481892,1.0765250000000233,0.4852490000000107
HS1313123,0.0007789048482408032,0.00024618503722905003,0.6688800000000047,0.43169000000000235
HS1344902,0.0007732278597881628,0.0002551288177111095,2.2106940000000175,1.2295920000000042
MH0100292,0.0007725612765167404,0.00016926085176481866,1.2165690000000178,0.6950189999999711
HS2003014,0.0007432046676674128,0.00021480916181739268,0.9275720000000438,1.4100509999999777
MH0242782,0.0007092266766625653,0.00022420560518014908,2.205585000000079,0.927725999999966
HS1313253,0.0006580499679065148,0.00023488045486027258,1.0681160000000383,0.4681560000000172
HS1313471,0.000641978910266171,0.0002481431137961643,1.2493580000000075,0.5670669999999809
HS1316554,0.0,0.0,1.7808390000000363,1.0580619999999763
HS1344261,0.0,0.0,1.7772400000001072,0.7466309999999939
