method_short,method,seed,monitor_budget_n,scenario_id,n_windows,scenario_mrr,scenario_top1,scenario_top3,scenario_top5,source_json,defect_id,defect_type,node_id,link_id,intensity_pct,start_hour,duration_h,flow,BODf,NH4,DO,baseline_flow,observability_tier,nearest_monitors,is_hard_candidate,min_monitor_hop,nearest_monitor,observability_tier_layout
Cand-Obs,candidate_observability,42,25,22,11,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,22,I,HS1308259,,60,2,12,7.3777,0.0,0.0,0.0,12.2961,near,HS1308324,False,1,HS1308324,near
Cand-Obs,candidate_observability,42,25,35,24,0.9791666666666666,0.9583333333333334,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,35,I,HS1311288,,40,14,24,0.1439,0.0,0.0,0.0,0.3597,near,HS1313001,False,1,HS1311284,near
Cand-Obs,candidate_observability,42,25,49,12,0.7083333333333334,0.5,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,49,I,HS1314505,,50,14,12,12.5795,0.0,0.0,0.0,25.1591,near,HS2003013,False,1,HS1314769,near
Cand-Obs,candidate_observability,42,25,50,5,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,50,I,HS1314505,,50,2,6,12.5795,0.0,0.0,0.0,25.1591,near,HS2003013,False,1,HS1314769,near
Cand-Obs,candidate_observability,42,25,51,6,0.4722222222222222,0.3333333333333333,0.5,0.6666666666666666,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,51,I,HS1316563,,50,20,6,23.2201,0.0,0.0,0.0,46.4402,direct,HS1316563,False,2,HS1316585,near
Cand-Obs,candidate_observability,42,25,53,18,0.7101851851851851,0.6111111111111112,0.6666666666666666,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,53,I,HS1316563,,50,14,18,23.2201,0.0,0.0,0.0,46.4402,direct,HS1316563,False,2,HS1316585,near
Cand-Obs,candidate_observability,42,25,55,18,0.8333333333333335,0.7222222222222222,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,55,I,HS1316563,,60,14,18,27.8641,0.0,0.0,0.0,46.4402,direct,HS1316563,False,2,HS1316585,near
Cand-Obs,candidate_observability,42,25,59,23,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,59,I,HS1316814,,60,2,24,2.0955,0.0,0.0,0.0,3.4925,far,HS1316467,True,1,HS1316835,near
Cand-Obs,candidate_observability,42,25,72,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,72,I,MH0201710,,60,20,12,9.4275,0.0,0.0,0.0,15.7126,far,HS1306571,True,0,MH0201710,direct
Cand-Obs,candidate_observability,42,25,81,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,81,I,HS1313471,,60,14,12,3.044,0.0,0.0,0.0,5.0733,near,HS1313487,False,1,HS1313487,near
Cand-Obs,candidate_observability,42,25,88,23,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,88,I,MH0200661,,50,2,24,1.7404,0.0,0.0,0.0,3.4808,far,HS1306571,True,1,MH0201710,near
Cand-Obs,candidate_observability,42,25,89,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,89,I,MH0200661,,50,20,12,1.7404,0.0,0.0,0.0,3.4808,far,HS1306571,True,1,MH0201710,near
Cand-Obs,candidate_observability,42,25,92,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,92,I,HS1314237,,50,20,12,13.6559,0.0,0.0,0.0,27.3118,far,HS1306601,True,2,HS2003111,near
Cand-Obs,candidate_observability,42,25,100,11,0.7272727272727272,0.5454545454545454,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,100,I,HS1306601,,60,2,12,86.3997,0.0,0.0,0.0,143.9995,direct,HS1306601,False,0,HS1306601,direct
Cand-Obs,candidate_observability,42,25,103,24,0.9409722222222222,0.9166666666666666,0.9583333333333334,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,103,I,HS1316202,,50,20,24,37.9266,0.0,0.0,0.0,75.8532,near,HS1316267,False,0,HS1316202,direct
Cand-Obs,candidate_observability,42,25,107,24,0.8333333333333334,0.6666666666666666,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,107,I,HS1313618,,50,20,24,2.057,0.0,0.0,0.0,4.114,near,HS1313640,False,0,HS1313618,direct
Cand-Obs,candidate_observability,42,25,122,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,122,I,HS1313140,,60,8,6,5.4027,0.0,0.0,0.0,9.0045,near,HS1313044,False,1,HS1313044,near
Cand-Obs,candidate_observability,42,25,131,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,131,I,HS2003085,,50,14,6,15.6964,0.0,0.0,0.0,31.3929,far,HS1306601,True,1,HS2003111,near
Cand-Obs,candidate_observability,42,25,135,23,0.8188405797101449,0.6521739130434783,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,135,I,HS2003085,,50,2,24,15.6964,0.0,0.0,0.0,31.3929,far,HS1306601,True,1,HS2003111,near
Cand-Obs,candidate_observability,42,25,150,6,0.9166666666666666,0.8333333333333334,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,150,I,HS1311473,,40,20,6,0.74,0.0,0.0,0.0,1.85,near,HS1313001,False,2,HS1313025,near
Cand-Obs,candidate_observability,42,25,152,17,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,152,I,HS1316721,,60,2,18,9.9812,0.0,0.0,0.0,16.6354,near,HS1316467,False,0,HS1316721,direct
Cand-Obs,candidate_observability,42,25,161,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,161,I,HS1313835,,60,20,12,40.906,0.0,0.0,0.0,68.1766,direct,HS1313835,False,0,HS1313835,direct
Cand-Obs,candidate_observability,42,25,167,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,167,I,HS1313205,,50,8,6,31.3426,0.0,0.0,0.0,62.6852,direct,HS1313205,False,1,HS1313167,near
Cand-Obs,candidate_observability,42,25,170,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,170,I,HS1313205,,60,20,6,37.6111,0.0,0.0,0.0,62.6852,direct,HS1313205,False,1,HS1313167,near
Cand-Obs,candidate_observability,42,25,175,23,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,175,I,HS1306904,,50,2,24,95.6227,0.0,0.0,0.0,191.2455,direct,HS1306904,False,1,HS1306601,near
Cand-Obs,candidate_observability,42,25,188,6,0.5,0.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,188,I,HS1313925,,60,20,6,1.2007,0.0,0.0,0.0,2.0012,near,HS1313959,False,0,HS1313925,direct
Cand-Obs,candidate_observability,42,25,189,5,0.825,0.8,0.8,0.8,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,189,I,HS1313925,,40,2,6,0.8005,0.0,0.0,0.0,2.0012,near,HS1313959,False,0,HS1313925,direct
Cand-Obs,candidate_observability,42,25,190,24,0.5625,0.125,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,190,I,HS1313925,,50,14,24,1.0006,0.0,0.0,0.0,2.0012,near,HS1313959,False,0,HS1313925,direct
Cand-Obs,candidate_observability,42,25,192,6,0.8333333333333334,0.6666666666666666,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,192,I,HS1313001,,60,14,6,4.2315,0.0,0.0,0.0,7.0525,direct,HS1313001,False,1,HS1311284,near
Cand-Obs,candidate_observability,42,25,206,6,0.6388888888888888,0.3333333333333333,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,206,I,MH0242782,,60,14,6,5.3314,0.0,0.0,0.0,8.8856,far,HS1316563,True,2,HS1316585,near
Cand-Obs,candidate_observability,42,25,215,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,215,I,HS1344902,,50,20,18,2.4435,0.0,0.0,0.0,4.887,far,HS1316467,True,1,HS1316676,near
Cand-Obs,candidate_observability,42,25,236,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,236,I,HS1313597,,40,20,18,2.2068,0.0,0.0,0.0,5.517,direct,HS1313597,False,2,HS1313835,near
Cand-Obs,candidate_observability,42,25,242,6,0.8333333333333334,0.6666666666666666,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,242,I,HS1344261,,60,8,6,1.5194,0.0,0.0,0.0,2.5324,near,HS1316267,False,1,HS1316302,near
Cand-Obs,candidate_observability,42,25,244,18,0.9166666666666666,0.8333333333333334,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,244,I,HS1344261,,50,8,18,1.2662,0.0,0.0,0.0,2.5324,near,HS1316267,False,1,HS1316302,near
Cand-Obs,candidate_observability,42,25,253,15,0.95,0.9333333333333332,0.9333333333333332,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,253,E,HS1306571,HS1306554.2,60,0,18,-20.0096,0.0,0.0,0.0,33.3493,direct,HS1306571,False,1,HS1306601,near
Cand-Obs,candidate_observability,42,25,258,18,0.9629629629629628,0.9444444444444444,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,258,E,HS1306601,HS1306571.1,50,18,18,-53.7476,0.0,0.0,0.0,107.4953,direct,HS1306601,False,0,HS1306601,direct
Cand-Obs,candidate_observability,42,25,264,21,0.8849206349206349,0.8095238095238095,0.9523809523809524,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,264,E,HS1306904,HS1313402.2,60,0,24,-38.4051,0.0,0.0,0.0,64.0085,direct,HS1306904,False,1,HS1306601,near
Cand-Obs,candidate_observability,42,25,265,18,0.8425925925925927,0.7222222222222222,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,265,E,HS1306904,HS1313402.2,40,12,18,-25.6034,0.0,0.0,0.0,64.0085,direct,HS1306904,False,1,HS1306601,near
Cand-Obs,candidate_observability,42,25,271,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,271,E,HS1308302,HS1308301.1,50,6,6,-11.7904,0.0,0.0,0.0,23.5807,near,HS1308324;HS1308301,False,1,HS1308324,near
Cand-Obs,candidate_observability,42,25,274,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,274,E,HS1308302,HS1308301.1,50,12,12,-11.7904,0.0,0.0,0.0,23.5807,near,HS1308324;HS1308301,False,1,HS1308324,near
Cand-Obs,candidate_observability,42,25,277,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,277,E,HS1311339,HS1311349.2,40,12,18,-1.1458,0.0,0.0,0.0,2.8644,far,MH0100292,True,0,HS1311339,direct
Cand-Obs,candidate_observability,42,25,294,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,294,E,HS1313140,HS1313044.1,50,18,12,4.4921,0.0,0.0,0.0,-8.9841,near,HS1313044,False,1,HS1313044,near
Cand-Obs,candidate_observability,42,25,307,3,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,307,E,HS1313298,HS1313343.1,50,0,6,-5.2215,0.0,0.0,0.0,10.4429,direct,HS1313298,False,0,HS1313298,direct
Cand-Obs,candidate_observability,42,25,309,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,309,E,HS1313298,HS1313343.1,60,6,12,-6.2658,0.0,0.0,0.0,10.4429,direct,HS1313298,False,0,HS1313298,direct
Cand-Obs,candidate_observability,42,25,314,15,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,314,E,HS1313402,HS1313391.1,40,0,18,-23.3318,0.0,0.0,0.0,58.3294,direct,HS1313402,False,0,HS1313402,direct
Cand-Obs,candidate_observability,42,25,316,15,0.9466666666666668,0.9333333333333332,0.9333333333333332,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,316,E,HS1313597,HS1313613.1,50,0,18,-1.4417,0.0,0.0,0.0,2.8834,direct,HS1313597,False,2,HS1313835,near
Cand-Obs,candidate_observability,42,25,320,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,320,E,HS1313597,HS1313613.1,50,12,12,-1.4417,0.0,0.0,0.0,2.8834,direct,HS1313597,False,2,HS1313835,near
Cand-Obs,candidate_observability,42,25,329,9,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,329,E,HS1314237,HS1314210.1,50,0,12,-1.9257,0.0,0.0,0.0,3.8514,far,HS1306601,True,2,HS2003111,near
Cand-Obs,candidate_observability,42,25,331,3,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,331,E,HS1314477,1,50,0,6,-9.1498,0.0,0.0,0.0,18.2997,near,HS1308324,False,0,HS1314477,direct
Cand-Obs,candidate_observability,42,25,340,18,0.8240740740740741,0.7222222222222222,0.8888888888888888,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,340,E,HS1314505,HS1314769.1,50,12,18,3.7797,0.0,0.0,0.0,-7.5595,near,HS2003013,False,1,HS1314769,near
Cand-Obs,candidate_observability,42,25,344,12,0.9583333333333334,0.9166666666666666,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,344,E,HS1316202,HS1316177.1,50,12,12,-34.5508,0.0,0.0,0.0,69.1016,near,HS1316267,False,0,HS1316202,direct
Cand-Obs,candidate_observability,42,25,345,24,0.9791666666666666,0.9583333333333334,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,345,E,HS1316202,HS1316177.1,50,12,24,-34.5508,0.0,0.0,0.0,69.1016,near,HS1316267,False,0,HS1316202,direct
Cand-Obs,candidate_observability,42,25,346,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,346,E,HS1316563,HS1316467.1,50,12,18,-8.5035,0.0,0.0,0.0,17.007,direct,HS1316563,False,2,HS1316585,near
Cand-Obs,candidate_observability,42,25,349,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,349,E,HS1316563,HS1316467.1,40,12,18,-6.8028,0.0,0.0,0.0,17.007,direct,HS1316563,False,2,HS1316585,near
Cand-Obs,candidate_observability,42,25,360,3,0.4166666666666667,0.0,0.6666666666666666,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,360,E,HS1316643,HS1316671.1,40,0,6,-3.5514,0.0,0.0,0.0,8.8784,far,HS1316467;HS1316563,True,1,HS1316585,near
Cand-Obs,candidate_observability,42,25,364,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,364,E,HS1316721,HS1316811.1,50,18,18,-3.3756,0.0,0.0,0.0,6.7512,near,HS1316467,False,0,HS1316721,direct
Cand-Obs,candidate_observability,42,25,373,24,0.9791666666666666,0.9583333333333334,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,373,E,HS1344263,MH0242782.1,40,18,24,-3.5554,0.0,0.0,0.0,8.8884,far,HS1316563,True,1,HS1316585,near
Cand-Obs,candidate_observability,42,25,386,24,0.4375,0.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,386,E,HS2003111,HS1314268.1,40,6,24,-11.2233,0.0,0.0,0.0,28.0583,far,HS1306601,True,0,HS2003111,direct
Cand-Obs,candidate_observability,42,25,405,9,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,405,E,MH0201629,MH0201597.1,40,0,12,2.7913,0.0,0.0,0.0,-6.9782,far,HS1306571,True,1,MH0201597,near
Cand-Obs,candidate_observability,42,25,415,9,0.8333333333333334,0.6666666666666666,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,415,E,MH0242782,MH0258475.1,40,0,12,-1.1097,0.0,0.0,0.0,2.7741,far,HS1316563,True,2,HS1316585,near
Cand-Obs,candidate_observability,42,25,419,3,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_firstcmp_candidate_observability_N25_s42.json,419,E,VP0232532,18,60,0,6,-0.8643,0.0,0.0,0.0,1.4405,far,HS1306571,True,2,MH0201710,near
Cand-Obs,candidate_observability,123,25,3,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_candidate_observability_scen_N25_s123.json,3,I,HS1313402,,60,20,12,61.7252,0.0,0.0,0.0,102.8754,direct,HS1313402,False,0,HS1313402,direct
Cand-Obs,candidate_observability,123,25,18,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_candidate_observability_scen_N25_s123.json,18,I,MH0201629,,40,8,18,2.7942,0.0,0.0,0.0,6.9856,far,HS1306571,True,1,MH0201597,near
Cand-Obs,candidate_observability,123,25,33,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_candidate_observability_scen_N25_s123.json,33,I,HS1311288,,50,8,6,0.1798,0.0,0.0,0.0,0.3597,near,HS1313001,False,1,HS1311284,near
Cand-Obs,candidate_observability,123,25,40,24,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_candidate_observability_scen_N25_s123.json,40,I,HS1313298,,60,14,24,19.2155,0.0,0.0,0.0,32.0259,direct,HS1313298,False,0,HS1313298,direct
Cand-Obs,candidate_observability,123,25,48,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_candidate_observability_scen_N25_s123.json,48,I,HS1314505,,40,20,6,10.0636,0.0,0.0,0.0,25.1591,near,HS2003013,False,1,HS1314769,near
Cand-Obs,candidate_observability,123,25,58,24,0.5,0.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_candidate_observability_scen_N25_s123.json,58,I,HS1316814,,40,20,24,1.397,0.0,0.0,0.0,3.4925,far,HS1316467,True,1,HS1316835,near
Cand-Obs,candidate_observability,123,25,65,6,0.5,0.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_candidate_observability_scen_N25_s123.json,65,I,HS1316417,,50,14,6,4.7895,0.0,0.0,0.0,9.5789,near,HS1313835,False,1,HS1313835,near
