scenario_id,relative_hour,hop_band,exceedance_rate,node_count,residual_energy_q90,hydraulic_response_index_q90,is_active,defect_type,true_node,start_hour,duration_h,flow,abs_flow
21,3.333333,3+-hop,0.02459016393442623,122,0.030472119937562495,0.02489782175513194,True,I,HS1308259,2,24,6.1481,6.1481
21,3.5,0-hop,0.0,1,0.0002556481574827432,0.000923309142894877,True,I,HS1308259,2,24,6.1481,6.1481
21,3.5,1-hop,0.0,2,0.005871307308497629,0.002263201649176404,True,I,HS1308259,2,24,6.1481,6.1481
21,3.5,2-hop,0.0,3,0.5622434961165896,0.7052712135812552,True,I,HS1308259,2,24,6.1481,6.1481
21,3.5,3+-hop,0.02459016393442623,122,0.032345205901293445,0.02565844628037475,True,I,HS1308259,2,24,6.1481,6.1481
21,3.666667,0-hop,0.0,1,0.0001010872974888228,0.00036509093952012835,True,I,HS1308259,2,24,6.1481,6.1481
21,3.666667,1-hop,0.0,2,0.006690913179416369,0.0024841089038867845,True,I,HS1308259,2,24,6.1481,6.1481
21,3.666667,2-hop,0.0,3,0.5559467241593159,0.69738711122134,True,I,HS1308259,2,24,6.1481,6.1481
21,3.666667,3+-hop,0.02459016393442623,122,0.032164438195120694,0.02708961751808939,True,I,HS1308259,2,24,6.1481,6.1481
21,3.833333,0-hop,0.0,1,5.5649297000944e-05,0.00020098523385646706,True,I,HS1308259,2,24,6.1481,6.1481
21,3.833333,1-hop,0.0,2,0.0074630508274266495,0.002707068688890325,True,I,HS1308259,2,24,6.1481,6.1481
21,3.833333,2-hop,0.0,3,0.5511598310460238,0.6913967359261317,True,I,HS1308259,2,24,6.1481,6.1481
21,3.833333,3+-hop,0.040983606557377046,122,0.03154740224131504,0.028429465965119475,True,I,HS1308259,2,24,6.1481,6.1481
21,4.0,0-hop,0.0,1,0.00018503535223723835,0.0006682811022839021,True,I,HS1308259,2,24,6.1481,6.1481
21,4.0,1-hop,0.0,2,0.008009526295586883,0.002892829395349681,True,I,HS1308259,2,24,6.1481,6.1481
21,4.0,2-hop,0.0,3,0.5505499721279579,0.690630931914363,True,I,HS1308259,2,24,6.1481,6.1481
